[2025-12-18 01:24:49,959] [INFO] [real_accelerator.py:222:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2025-12-18 01:24:49,996] [INFO] [real_accelerator.py:222:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2025-12-18 01:24:50,754] [INFO] [comm.py:658:init_distributed] cdb=None
[2025-12-18 01:24:50,754] [INFO] [comm.py:689:init_distributed] Initializing TorchBackend in DeepSpeed with backend nccl
[2025-12-18 01:24:50,921] [INFO] [comm.py:658:init_distributed] cdb=None
Loading model, tokenizer, processor...
Vision encoder is freezed... including:
	visual.patch_embed
	visual.rotary_pos_emb
	visual.blocks
Vision projector is freezed... including:
	visual.merger
LoRA for LLM enabled...
Loading data...
qwen2-vl
qwen2-vl
{'loss': 2.6946, 'grad_norm': 2.7217910289764404, 'learning_rate': 1.388888888888889e-06, 'epoch': 0.0}
{'loss': 0.2179, 'grad_norm': 0.45394667983055115, 'learning_rate': 0.0001998680925895145, 'epoch': 0.09}
{'loss': 0.1814, 'grad_norm': 0.38415098190307617, 'learning_rate': 0.00019986459929342802, 'epoch': 0.09}
{'loss': 0.1936, 'grad_norm': 0.2434367686510086, 'learning_rate': 0.0001998610603748443, 'epoch': 0.09}
{'loss': 0.2845, 'grad_norm': 0.48344093561172485, 'learning_rate': 0.00019985747583538, 'epoch': 0.09}
{'loss': 0.1121, 'grad_norm': 0.20256517827510834, 'learning_rate': 0.00019985384567667279, 'epoch': 0.09}
{'loss': 0.1791, 'grad_norm': 0.4329969882965088, 'learning_rate': 0.00019985016990038102, 'epoch': 0.09}
{'loss': 0.2111, 'grad_norm': 0.45228591561317444, 'learning_rate': 0.00019984644850818396, 'epoch': 0.09}
{'loss': 0.1758, 'grad_norm': 0.45138347148895264, 'learning_rate': 0.00019984268150178167, 'epoch': 0.09}
{'loss': 0.2218, 'grad_norm': 0.38179466128349304, 'learning_rate': 0.00019983886888289514, 'epoch': 0.1}
{'loss': 0.1875, 'grad_norm': 0.2753978371620178, 'learning_rate': 0.0001998350106532661, 'epoch': 0.1}
{'loss': 0.2015, 'grad_norm': 0.38305923342704773, 'learning_rate': 0.0001998311068146572, 'epoch': 0.1}
{'loss': 0.174, 'grad_norm': 0.19739288091659546, 'learning_rate': 0.00019982715736885186, 'epoch': 0.1}
{'loss': 0.2245, 'grad_norm': 0.5748043060302734, 'learning_rate': 0.00019982316231765431, 'epoch': 0.1}
{'loss': 0.2827, 'grad_norm': 0.7196100950241089, 'learning_rate': 0.00019981912166288973, 'epoch': 0.1}
{'loss': 0.1656, 'grad_norm': 0.41716212034225464, 'learning_rate': 0.00019981503540640407, 'epoch': 0.1}
{'loss': 0.2285, 'grad_norm': 0.6154958605766296, 'learning_rate': 0.00019981090355006406, 'epoch': 0.1}
{'loss': 0.2046, 'grad_norm': 0.20824941992759705, 'learning_rate': 0.00019980672609575738, 'epoch': 0.1}
{'loss': 0.1628, 'grad_norm': 0.2839314937591553, 'learning_rate': 0.00019980250304539235, 'epoch': 0.1}
{'loss': 0.1876, 'grad_norm': 0.5034287571907043, 'learning_rate': 0.0001997982344008984, 'epoch': 0.1}
{'loss': 0.1856, 'grad_norm': 0.3026403784751892, 'learning_rate': 0.00019979392016422553, 'epoch': 0.1}
{'loss': 0.1835, 'grad_norm': 0.5224951505661011, 'learning_rate': 0.00019978956033734471, 'epoch': 0.1}
{'loss': 0.1405, 'grad_norm': 0.28249162435531616, 'learning_rate': 0.00019978515492224768, 'epoch': 0.1}
{'loss': 0.1867, 'grad_norm': 0.3199619948863983, 'learning_rate': 0.000199780703920947, 'epoch': 0.1}
{'loss': 0.125, 'grad_norm': 0.15766523778438568, 'learning_rate': 0.00019977620733547613, 'epoch': 0.1}
{'loss': 0.1847, 'grad_norm': 0.3233257234096527, 'learning_rate': 0.0001997716651678893, 'epoch': 0.1}
{'loss': 0.2187, 'grad_norm': 0.28136739134788513, 'learning_rate': 0.00019976707742026158, 'epoch': 0.1}
{'loss': 0.2405, 'grad_norm': 0.32654398679733276, 'learning_rate': 0.00019976244409468881, 'epoch': 0.1}
{'loss': 0.1986, 'grad_norm': 0.2590957581996918, 'learning_rate': 0.00019975776519328767, 'epoch': 0.1}
{'loss': 0.1972, 'grad_norm': 0.4472729563713074, 'learning_rate': 0.0001997530407181958, 'epoch': 0.1}
{'loss': 0.2261, 'grad_norm': 0.5306416153907776, 'learning_rate': 0.00019974827067157147, 'epoch': 0.1}
{'loss': 0.1488, 'grad_norm': 0.2153344452381134, 'learning_rate': 0.00019974345505559385, 'epoch': 0.1}
{'loss': 0.2067, 'grad_norm': 0.4162161350250244, 'learning_rate': 0.00019973859387246288, 'epoch': 0.1}
{'loss': 0.2367, 'grad_norm': 0.336961954832077, 'learning_rate': 0.00019973368712439946, 'epoch': 0.11}
{'loss': 0.179, 'grad_norm': 0.2815108001232147, 'learning_rate': 0.00019972873481364513, 'epoch': 0.11}
{'loss': 0.1238, 'grad_norm': 0.47092917561531067, 'learning_rate': 0.00019972373694246236, 'epoch': 0.11}
{'loss': 0.1834, 'grad_norm': 0.2710036635398865, 'learning_rate': 0.00019971869351313436, 'epoch': 0.11}
{'loss': 0.2216, 'grad_norm': 0.2886969745159149, 'learning_rate': 0.00019971360452796522, 'epoch': 0.11}
{'loss': 0.6405, 'grad_norm': 2.22269344329834, 'learning_rate': 0.0001997084699892798, 'epoch': 0.11}
{'loss': 0.1881, 'grad_norm': 0.35834529995918274, 'learning_rate': 0.00019970328989942377, 'epoch': 0.11}
{'loss': 0.2646, 'grad_norm': 0.7256630063056946, 'learning_rate': 0.00019969806426076362, 'epoch': 0.11}
{'loss': 0.1918, 'grad_norm': 0.2534106373786926, 'learning_rate': 0.00019969279307568668, 'epoch': 0.11}
{'loss': 0.2391, 'grad_norm': 0.7383683323860168, 'learning_rate': 0.000199687476346601, 'epoch': 0.11}
{'loss': 0.2106, 'grad_norm': 0.5560564398765564, 'learning_rate': 0.00019968211407593556, 'epoch': 0.11}
{'loss': 0.2483, 'grad_norm': 0.40157175064086914, 'learning_rate': 0.00019967670626614003, 'epoch': 0.11}
{'loss': 0.2391, 'grad_norm': 0.44968974590301514, 'learning_rate': 0.00019967125291968496, 'epoch': 0.11}
{'loss': 0.1949, 'grad_norm': 0.3412434756755829, 'learning_rate': 0.00019966575403906168, 'epoch': 0.11}
{'loss': 0.1948, 'grad_norm': 0.41619765758514404, 'learning_rate': 0.0001996602096267823, 'epoch': 0.11}
{'loss': 0.2116, 'grad_norm': 0.4382825791835785, 'learning_rate': 0.00019965461968537973, 'epoch': 0.11}
{'loss': 0.2028, 'grad_norm': 0.2710065543651581, 'learning_rate': 0.0001996489842174077, 'epoch': 0.11}
{'loss': 0.2119, 'grad_norm': 0.286470502614975, 'learning_rate': 0.00019964330322544082, 'epoch': 0.11}
{'loss': 0.1779, 'grad_norm': 0.3129848837852478, 'learning_rate': 0.00019963757671207435, 'epoch': 0.11}
{'loss': 0.1982, 'grad_norm': 0.366752952337265, 'learning_rate': 0.00019963180467992436, 'epoch': 0.11}
{'loss': 0.2234, 'grad_norm': 0.36040276288986206, 'learning_rate': 0.00019962598713162786, 'epoch': 0.11}
{'loss': 0.196, 'grad_norm': 0.3439750373363495, 'learning_rate': 0.00019962012406984252, 'epoch': 0.11}
{'loss': 0.2715, 'grad_norm': 0.4561038613319397, 'learning_rate': 0.00019961421549724681, 'epoch': 0.11}
{'loss': 0.3512, 'grad_norm': 0.5417739748954773, 'learning_rate': 0.00019960826141654007, 'epoch': 0.11}
{'loss': 0.1675, 'grad_norm': 0.2651004195213318, 'learning_rate': 0.0001996022618304424, 'epoch': 0.12}
{'loss': 0.1953, 'grad_norm': 0.2517322301864624, 'learning_rate': 0.00019959621674169462, 'epoch': 0.12}
{'loss': 0.2202, 'grad_norm': 0.37759163975715637, 'learning_rate': 0.00019959012615305838, 'epoch': 0.12}
{'loss': 0.2076, 'grad_norm': 0.31257304549217224, 'learning_rate': 0.0001995839900673162, 'epoch': 0.12}
{'loss': 0.2541, 'grad_norm': 0.1800338625907898, 'learning_rate': 0.00019957780848727123, 'epoch': 0.12}
{'loss': 0.2157, 'grad_norm': 0.3743578791618347, 'learning_rate': 0.00019957158141574756, 'epoch': 0.12}
{'loss': 0.1814, 'grad_norm': 0.2888375222682953, 'learning_rate': 0.0001995653088555899, 'epoch': 0.12}
{'loss': 0.2302, 'grad_norm': 0.5354470610618591, 'learning_rate': 0.0001995589908096639, 'epoch': 0.12}
{'loss': 0.282, 'grad_norm': 0.42260628938674927, 'learning_rate': 0.0001995526272808559, 'epoch': 0.12}
{'loss': 0.1619, 'grad_norm': 0.2316821813583374, 'learning_rate': 0.00019954621827207304, 'epoch': 0.12}
{'loss': 0.2162, 'grad_norm': 0.4004427492618561, 'learning_rate': 0.00019953976378624322, 'epoch': 0.12}
{'loss': 0.2041, 'grad_norm': 0.25923070311546326, 'learning_rate': 0.00019953326382631513, 'epoch': 0.12}
{'loss': 0.2122, 'grad_norm': 0.363423228263855, 'learning_rate': 0.00019952671839525824, 'epoch': 0.12}
{'loss': 0.1882, 'grad_norm': 0.22435873746871948, 'learning_rate': 0.00019952012749606282, 'epoch': 0.12}
{'loss': 0.2607, 'grad_norm': 0.49799826741218567, 'learning_rate': 0.00019951349113173984, 'epoch': 0.12}
{'loss': 0.2408, 'grad_norm': 0.45521417260169983, 'learning_rate': 0.00019950680930532107, 'epoch': 0.12}
{'loss': 0.1458, 'grad_norm': 0.4094202220439911, 'learning_rate': 0.00019950008201985908, 'epoch': 0.12}
{'loss': 0.1664, 'grad_norm': 0.32898733019828796, 'learning_rate': 0.0001994933092784272, 'epoch': 0.12}
{'loss': 0.2646, 'grad_norm': 0.40012750029563904, 'learning_rate': 0.00019948649108411946, 'epoch': 0.12}
{'loss': 0.1614, 'grad_norm': 0.3092302083969116, 'learning_rate': 0.0001994796274400508, 'epoch': 0.12}
{'loss': 0.1756, 'grad_norm': 0.32818403840065, 'learning_rate': 0.00019947271834935677, 'epoch': 0.12}
{'loss': 0.2146, 'grad_norm': 0.4670020043849945, 'learning_rate': 0.00019946576381519375, 'epoch': 0.12}
{'loss': 0.1144, 'grad_norm': 0.27108708024024963, 'learning_rate': 0.00019945876384073888, 'epoch': 0.12}
{'loss': 0.2463, 'grad_norm': 0.5692931413650513, 'learning_rate': 0.00019945171842919, 'epoch': 0.12}
{'loss': 0.228, 'grad_norm': 0.4511180818080902, 'learning_rate': 0.00019944462758376586, 'epoch': 0.13}
{'loss': 0.1332, 'grad_norm': 0.31482747197151184, 'learning_rate': 0.00019943749130770582, 'epoch': 0.13}
{'loss': 0.2107, 'grad_norm': 0.2879507541656494, 'learning_rate': 0.00019943030960427004, 'epoch': 0.13}
{'loss': 0.1681, 'grad_norm': 0.29568636417388916, 'learning_rate': 0.00019942308247673942, 'epoch': 0.13}
{'loss': 0.1809, 'grad_norm': 0.30836328864097595, 'learning_rate': 0.0001994158099284156, 'epoch': 0.13}
{'loss': 0.2319, 'grad_norm': 0.41710716485977173, 'learning_rate': 0.00019940849196262113, 'epoch': 0.13}
{'loss': 0.3006, 'grad_norm': 0.5368010997772217, 'learning_rate': 0.00019940112858269902, 'epoch': 0.13}
{'loss': 0.1001, 'grad_norm': 0.28071877360343933, 'learning_rate': 0.00019939371979201326, 'epoch': 0.13}
{'loss': 0.1454, 'grad_norm': 0.4456561505794525, 'learning_rate': 0.0001993862655939485, 'epoch': 0.13}
{'loss': 0.3013, 'grad_norm': 1.0528919696807861, 'learning_rate': 0.0001993787659919101, 'epoch': 0.13}
{'loss': 0.2211, 'grad_norm': 0.4347062110900879, 'learning_rate': 0.00019937122098932428, 'epoch': 0.13}
{'loss': 0.183, 'grad_norm': 0.3354817032814026, 'learning_rate': 0.00019936363058963786, 'epoch': 0.13}
{'loss': 0.1699, 'grad_norm': 0.5561936497688293, 'learning_rate': 0.0001993559947963185, 'epoch': 0.13}
{'loss': 0.1891, 'grad_norm': 0.6178331971168518, 'learning_rate': 0.00019934831361285456, 'epoch': 0.13}
{'loss': 0.2884, 'grad_norm': 0.7510363459587097, 'learning_rate': 0.00019934058704275512, 'epoch': 0.13}
{'loss': 0.2459, 'grad_norm': 0.43158361315727234, 'learning_rate': 0.00019933281508955004, 'epoch': 0.13}
{'loss': 0.1405, 'grad_norm': 0.32069069147109985, 'learning_rate': 0.00019932499775678989, 'epoch': 0.13}
{'loss': 0.2487, 'grad_norm': 0.37612465023994446, 'learning_rate': 0.00019931713504804592, 'epoch': 0.13}
{'loss': 0.2287, 'grad_norm': 0.5638213753700256, 'learning_rate': 0.0001993092269669102, 'epoch': 0.13}
{'loss': 0.2888, 'grad_norm': 0.5765532851219177, 'learning_rate': 0.00019930127351699547, 'epoch': 0.13}
{'loss': 0.2303, 'grad_norm': 0.30942684412002563, 'learning_rate': 0.0001992932747019352, 'epoch': 0.13}
{'loss': 0.2617, 'grad_norm': 0.42083513736724854, 'learning_rate': 0.00019928523052538364, 'epoch': 0.13}
{'loss': 0.1913, 'grad_norm': 0.4591628909111023, 'learning_rate': 0.0001992771409910157, 'epoch': 0.13}
{'loss': 0.2389, 'grad_norm': 0.3288990557193756, 'learning_rate': 0.00019926900610252698, 'epoch': 0.13}
{'loss': 0.1726, 'grad_norm': 0.39059117436408997, 'learning_rate': 0.00019926082586363395, 'epoch': 0.14}
{'loss': 0.1699, 'grad_norm': 0.3818880021572113, 'learning_rate': 0.00019925260027807364, 'epoch': 0.14}
{'loss': 0.1934, 'grad_norm': 0.1938328742980957, 'learning_rate': 0.00019924432934960386, 'epoch': 0.14}
{'loss': 0.2058, 'grad_norm': 0.3981107473373413, 'learning_rate': 0.0001992360130820031, 'epoch': 0.14}
{'loss': 0.0991, 'grad_norm': 0.347526878118515, 'learning_rate': 0.00019922765147907065, 'epoch': 0.14}
{'loss': 0.2109, 'grad_norm': 0.4508885145187378, 'learning_rate': 0.00019921924454462643, 'epoch': 0.14}
{'loss': 0.1805, 'grad_norm': 0.24760067462921143, 'learning_rate': 0.0001992107922825111, 'epoch': 0.14}
{'loss': 0.194, 'grad_norm': 0.24518126249313354, 'learning_rate': 0.00019920229469658598, 'epoch': 0.14}
{'loss': 0.2124, 'grad_norm': 0.3934270441532135, 'learning_rate': 0.0001991937517907332, 'epoch': 0.14}
{'loss': 0.2496, 'grad_norm': 0.38231685757637024, 'learning_rate': 0.00019918516356885548, 'epoch': 0.14}
{'loss': 0.2306, 'grad_norm': 0.35654985904693604, 'learning_rate': 0.00019917653003487636, 'epoch': 0.14}
{'loss': 0.159, 'grad_norm': 0.25436368584632874, 'learning_rate': 0.00019916785119273995, 'epoch': 0.14}
{'loss': 0.2305, 'grad_norm': 0.45497289299964905, 'learning_rate': 0.00019915912704641112, 'epoch': 0.14}
{'loss': 0.2133, 'grad_norm': 0.6533978581428528, 'learning_rate': 0.00019915035759987548, 'epoch': 0.14}
{'loss': 0.2176, 'grad_norm': 0.38943716883659363, 'learning_rate': 0.0001991415428571393, 'epoch': 0.14}
{'loss': 0.2118, 'grad_norm': 0.4202773869037628, 'learning_rate': 0.0001991326828222295, 'epoch': 0.14}
{'loss': 0.1868, 'grad_norm': 0.233697310090065, 'learning_rate': 0.00019912377749919374, 'epoch': 0.14}
{'loss': 0.174, 'grad_norm': 0.2373005747795105, 'learning_rate': 0.00019911482689210038, 'epoch': 0.14}
{'loss': 0.1989, 'grad_norm': 0.23733758926391602, 'learning_rate': 0.00019910583100503842, 'epoch': 0.14}
{'loss': 0.1626, 'grad_norm': 0.3776666522026062, 'learning_rate': 0.0001990967898421176, 'epoch': 0.14}
{'loss': 0.1282, 'grad_norm': 0.20501886308193207, 'learning_rate': 0.00019908770340746829, 'epoch': 0.14}
{'loss': 0.2224, 'grad_norm': 0.5149433612823486, 'learning_rate': 0.0001990785717052416, 'epoch': 0.14}
{'loss': 0.2357, 'grad_norm': 0.29977884888648987, 'learning_rate': 0.00019906939473960926, 'epoch': 0.14}
{'loss': 0.3243, 'grad_norm': 0.6444284319877625, 'learning_rate': 0.0001990601725147637, 'epoch': 0.14}
{'loss': 0.1695, 'grad_norm': 0.19672615826129913, 'learning_rate': 0.0001990509050349181, 'epoch': 0.15}
{'loss': 0.1372, 'grad_norm': 0.2260318398475647, 'learning_rate': 0.00019904159230430617, 'epoch': 0.15}
{'loss': 0.2029, 'grad_norm': 0.3560831844806671, 'learning_rate': 0.00019903223432718241, 'epoch': 0.15}
{'loss': 0.2146, 'grad_norm': 0.4094482362270355, 'learning_rate': 0.00019902283110782195, 'epoch': 0.15}
{'loss': 0.1373, 'grad_norm': 0.32841774821281433, 'learning_rate': 0.00019901338265052056, 'epoch': 0.15}
{'loss': 0.2231, 'grad_norm': 0.4409363269805908, 'learning_rate': 0.00019900388895959474, 'epoch': 0.15}
{'loss': 0.1354, 'grad_norm': 0.23494581878185272, 'learning_rate': 0.0001989943500393816, 'epoch': 0.15}
{'loss': 0.2465, 'grad_norm': 0.26907914876937866, 'learning_rate': 0.00019898476589423898, 'epoch': 0.15}
{'loss': 0.1527, 'grad_norm': 0.20446360111236572, 'learning_rate': 0.00019897513652854528, 'epoch': 0.15}
{'loss': 0.2271, 'grad_norm': 0.5938270688056946, 'learning_rate': 0.00019896546194669962, 'epoch': 0.15}
{'loss': 0.2032, 'grad_norm': 0.3161284625530243, 'learning_rate': 0.00019895574215312182, 'epoch': 0.15}
{'loss': 0.1793, 'grad_norm': 0.35122114419937134, 'learning_rate': 0.00019894597715225225, 'epoch': 0.15}
{'loss': 0.2408, 'grad_norm': 0.41534051299095154, 'learning_rate': 0.000198936166948552, 'epoch': 0.15}
{'loss': 0.2378, 'grad_norm': 0.23264241218566895, 'learning_rate': 0.0001989263115465028, 'epoch': 0.15}
{'loss': 0.2283, 'grad_norm': 0.40305638313293457, 'learning_rate': 0.00019891641095060706, 'epoch': 0.15}
{'loss': 0.2581, 'grad_norm': 0.4411587715148926, 'learning_rate': 0.00019890646516538776, 'epoch': 0.15}
{'loss': 0.182, 'grad_norm': 0.35276365280151367, 'learning_rate': 0.00019889647419538858, 'epoch': 0.15}
{'loss': 0.1908, 'grad_norm': 0.3174833357334137, 'learning_rate': 0.00019888643804517382, 'epoch': 0.15}
{'loss': 0.1198, 'grad_norm': 0.22882086038589478, 'learning_rate': 0.00019887635671932846, 'epoch': 0.15}
{'loss': 0.2335, 'grad_norm': 0.2748152017593384, 'learning_rate': 0.00019886623022245808, 'epoch': 0.15}
{'loss': 0.2008, 'grad_norm': 0.43798184394836426, 'learning_rate': 0.00019885605855918885, 'epoch': 0.15}
{'loss': 0.2323, 'grad_norm': 0.47314029932022095, 'learning_rate': 0.00019884584173416773, 'epoch': 0.15}
{'loss': 0.1901, 'grad_norm': 0.5666540861129761, 'learning_rate': 0.00019883557975206213, 'epoch': 0.15}
{'loss': 0.1229, 'grad_norm': 0.3486936092376709, 'learning_rate': 0.00019882527261756022, 'epoch': 0.15}
{'loss': 0.2695, 'grad_norm': 0.5071881413459778, 'learning_rate': 0.00019881492033537067, 'epoch': 0.16}
{'loss': 0.1705, 'grad_norm': 0.2896171808242798, 'learning_rate': 0.00019880452291022295, 'epoch': 0.16}
{'loss': 0.1593, 'grad_norm': 0.28568530082702637, 'learning_rate': 0.00019879408034686698, 'epoch': 0.16}
{'loss': 0.2091, 'grad_norm': 0.4937589764595032, 'learning_rate': 0.00019878359265007348, 'epoch': 0.16}
{'loss': 0.1108, 'grad_norm': 0.3258799910545349, 'learning_rate': 0.00019877305982463357, 'epoch': 0.16}
{'loss': 0.179, 'grad_norm': 0.3478878140449524, 'learning_rate': 0.00019876248187535915, 'epoch': 0.16}
{'loss': 0.1793, 'grad_norm': 0.509152889251709, 'learning_rate': 0.00019875185880708268, 'epoch': 0.16}
{'loss': 0.2408, 'grad_norm': 0.5992864966392517, 'learning_rate': 0.00019874119062465728, 'epoch': 0.16}
{'loss': 0.1194, 'grad_norm': 0.3337223529815674, 'learning_rate': 0.00019873047733295657, 'epoch': 0.16}
{'loss': 0.2225, 'grad_norm': 0.4561088979244232, 'learning_rate': 0.00019871971893687494, 'epoch': 0.16}
{'loss': 0.2624, 'grad_norm': 0.3563844859600067, 'learning_rate': 0.0001987089154413272, 'epoch': 0.16}
{'loss': 0.2556, 'grad_norm': 0.46731647849082947, 'learning_rate': 0.0001986980668512489, 'epoch': 0.16}
{'loss': 0.1705, 'grad_norm': 0.4281633198261261, 'learning_rate': 0.00019868717317159617, 'epoch': 0.16}
{'loss': 0.1641, 'grad_norm': 0.258235365152359, 'learning_rate': 0.00019867623440734567, 'epoch': 0.16}
{'loss': 0.1719, 'grad_norm': 0.6329929828643799, 'learning_rate': 0.00019866525056349475, 'epoch': 0.16}
{'loss': 0.2251, 'grad_norm': 0.33940553665161133, 'learning_rate': 0.00019865422164506126, 'epoch': 0.16}
{'loss': 0.2533, 'grad_norm': 0.2642097473144531, 'learning_rate': 0.00019864314765708377, 'epoch': 0.16}
{'loss': 0.1613, 'grad_norm': 0.7449439167976379, 'learning_rate': 0.00019863202860462124, 'epoch': 0.16}
{'loss': 0.2167, 'grad_norm': 0.31709831953048706, 'learning_rate': 0.00019862086449275344, 'epoch': 0.16}
{'loss': 0.2304, 'grad_norm': 0.3715127110481262, 'learning_rate': 0.00019860965532658055, 'epoch': 0.16}
{'loss': 0.2059, 'grad_norm': 0.4680422246456146, 'learning_rate': 0.0001985984011112235, 'epoch': 0.16}
{'loss': 0.1639, 'grad_norm': 0.3432644307613373, 'learning_rate': 0.0001985871018518236, 'epoch': 0.16}
{'loss': 0.2341, 'grad_norm': 0.3702812194824219, 'learning_rate': 0.0001985757575535429, 'epoch': 0.16}
{'loss': 0.2849, 'grad_norm': 0.3565669357776642, 'learning_rate': 0.00019856436822156398, 'epoch': 0.16}
{'loss': 0.2134, 'grad_norm': 0.3769335448741913, 'learning_rate': 0.00019855293386108992, 'epoch': 0.17}
{'loss': 0.1824, 'grad_norm': 0.28435590863227844, 'learning_rate': 0.0001985414544773445, 'epoch': 0.17}
{'loss': 0.2272, 'grad_norm': 0.5186184048652649, 'learning_rate': 0.000198529930075572, 'epoch': 0.17}
{'loss': 0.113, 'grad_norm': 0.2135385125875473, 'learning_rate': 0.0001985183606610372, 'epoch': 0.17}
{'loss': 0.2282, 'grad_norm': 0.9075076580047607, 'learning_rate': 0.00019850674623902558, 'epoch': 0.17}
{'loss': 0.164, 'grad_norm': 0.38910144567489624, 'learning_rate': 0.0001984950868148431, 'epoch': 0.17}
{'loss': 0.1894, 'grad_norm': 0.18354608118534088, 'learning_rate': 0.0001984833823938163, 'epoch': 0.17}
{'loss': 0.2855, 'grad_norm': 0.36780619621276855, 'learning_rate': 0.00019847163298129222, 'epoch': 0.17}
{'loss': 0.2922, 'grad_norm': 0.37133920192718506, 'learning_rate': 0.00019845983858263856, 'epoch': 0.17}
{'loss': 0.2052, 'grad_norm': 0.20972779393196106, 'learning_rate': 0.00019844799920324348, 'epoch': 0.17}
{'loss': 0.2053, 'grad_norm': 0.48800158500671387, 'learning_rate': 0.00019843611484851576, 'epoch': 0.17}
{'loss': 0.2328, 'grad_norm': 0.27866604924201965, 'learning_rate': 0.00019842418552388464, 'epoch': 0.17}
{'loss': 0.194, 'grad_norm': 0.3079144060611725, 'learning_rate': 0.0001984122112348, 'epoch': 0.17}
{'loss': 0.1374, 'grad_norm': 0.22422370314598083, 'learning_rate': 0.0001984001919867322, 'epoch': 0.17}
{'loss': 0.1875, 'grad_norm': 0.27556028962135315, 'learning_rate': 0.00019838812778517215, 'epoch': 0.17}
{'loss': 0.2012, 'grad_norm': 0.5489134788513184, 'learning_rate': 0.0001983760186356313, 'epoch': 0.17}
{'loss': 0.1653, 'grad_norm': 0.35350489616394043, 'learning_rate': 0.00019836386454364166, 'epoch': 0.17}
{'loss': 0.1337, 'grad_norm': 0.3065955638885498, 'learning_rate': 0.00019835166551475576, 'epoch': 0.17}
{'loss': 0.222, 'grad_norm': 0.40855056047439575, 'learning_rate': 0.00019833942155454657, 'epoch': 0.17}
{'loss': 0.1723, 'grad_norm': 0.4128994345664978, 'learning_rate': 0.00019832713266860772, 'epoch': 0.17}
{'loss': 0.2189, 'grad_norm': 0.3039403557777405, 'learning_rate': 0.0001983147988625533, 'epoch': 0.17}
{'loss': 0.1405, 'grad_norm': 0.22981464862823486, 'learning_rate': 0.00019830242014201796, 'epoch': 0.17}
{'loss': 0.1821, 'grad_norm': 0.2617051899433136, 'learning_rate': 0.00019828999651265677, 'epoch': 0.17}
{'loss': 0.2033, 'grad_norm': 0.341476172208786, 'learning_rate': 0.00019827752798014548, 'epoch': 0.17}
{'loss': 0.1968, 'grad_norm': 0.4171995520591736, 'learning_rate': 0.00019826501455018014, 'epoch': 0.18}
{'loss': 0.1776, 'grad_norm': 0.412911057472229, 'learning_rate': 0.00019825245622847755, 'epoch': 0.18}
{'loss': 0.204, 'grad_norm': 0.38195011019706726, 'learning_rate': 0.00019823985302077482, 'epoch': 0.18}
{'loss': 0.226, 'grad_norm': 0.45109912753105164, 'learning_rate': 0.00019822720493282967, 'epoch': 0.18}
{'loss': 0.1249, 'grad_norm': 0.24337705969810486, 'learning_rate': 0.00019821451197042026, 'epoch': 0.18}
{'loss': 0.1449, 'grad_norm': 0.3868090808391571, 'learning_rate': 0.00019820177413934538, 'epoch': 0.18}
{'loss': 0.1411, 'grad_norm': 0.23691628873348236, 'learning_rate': 0.0001981889914454241, 'epoch': 0.18}
{'loss': 0.1926, 'grad_norm': 0.2914096415042877, 'learning_rate': 0.00019817616389449625, 'epoch': 0.18}
{'loss': 0.184, 'grad_norm': 0.34654125571250916, 'learning_rate': 0.0001981632914924219, 'epoch': 0.18}
